,movieId,title_en,title_ko,genres,year,vote_average,vote_count,director,actor,poster,link
277,2076,Blue Velvet (1986),블루 벨벳,Drama Mystery Thriller,1986,7.7,758.0,데이빗 린치,"['카일 맥라클란', '이사벨라 로셀리니', '데니스 호퍼', '로라 던', '호프 레인지']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0168/16894_P19_164848.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16894
278,2078,The Jungle Book (1967),정글북,Animation Children Comedy Musical,1967,7.1,1791.0,울프강 라이트만,"['필 해리스', '세바스찬 캐보트', '조지 샌더스', '스테링 할러웨이', 'J. 팻 오말리', '버나 펠턴', '클린트 하워드', '로드 팀 허드슨', '존 애봇', '벤 라이트', '달린 카']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0131/A3123-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13123
279,2080,Lady and the Tramp (1955),레이디와 트램프,Animation Children Comedy Romance,1955,6.9,1241.0,해밀턴 러스크,"['페기 리', '바바라 루디', '래리 로버츠', '빌 톰슨', '빌 보콘', '스탠 프레버그', '버나 펠턴', '앨런 리드', '조지 기봇', '리 밀라']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0131/A3175-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13175
280,2081,The Little Mermaid (1989),인어 공주,Animation Children Comedy Musical Romance,1989,7.2,1921.0,존 머스커,"['린 어벌조노이스', '버디 해킷', '크리스토퍼 다니엘 반즈', '조디 벤슨', '케네스 마스', '팻 캐럴', '벤 라이트', '패디 에드워즈', '사무엘 E. 라이트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/10669_P84_150552.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10669
281,2087,Peter Pan (1953),피터 팬,Animation Children Fantasy Musical,1953,7.0,1380.0,해밀턴 러스크,"['바비 드리스콜', '캐스린 보몽', '한스 콘리드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0133/13351_P43_204351.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13351
282,2090,The Rescuers (1977),생쥐 구조대,Adventure Animation Children Crime Drama,1977,6.7,609.0,울프강 라이트만,"['밥 뉴하트', '에바 가버', '제라르딘 페이지', '조 플린']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0114/A1415-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11415
283,2092,The Return of Jafar (1994),알라딘 2 - 돌아온 자파,Adventure Animation Children Fantasy Musical Romance,1994,5.7,447.0,토비 쉘턴,"['스콧 와인거', '린다 라킨', '브래드 케인', '리즈 캘러웨이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0515/E1527-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51527
284,2096,Sleeping Beauty (1959),잠자는 숲속의 공주,Animation Children Musical,1959,6.8,1332.0,클라이드 제로니미,"['메리 코스타', '함수정', '빌 셜리', '김일']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0136/13662_P12_145934.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13662
285,2105,Tron (1982),트론,Action Adventure Sci-Fi,1982,6.6,717.0,스티븐 리스버거,"['제프 브리지스', '브루스 박스라이트너', '데이비드 워너', '신디 모건']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0138/A3807-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13807
286,2124,The Addams Family (1991),아담스 패밀리,Children Comedy Fantasy,1991,6.7,871.0,배리 소넨펠드,"['안젤리카 휴스턴', '라울 줄리아', '크리스토퍼 로이드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0111/A1199-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11199
287,2144,Sixteen Candles (1984),아직은 사랑을 몰라요,Comedy Romance,1984,6.9,455.0,존 휴즈,"['몰리 링월드', '폴 둘렉스', '칼린 글린', '저스틴 헨리', '마이클 쇼에플링', '하빌랜드 모리스', '게드 와타나베', '블랑쉬 베이커', '안소니 마이클 홀']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0149/A4903-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=14903
288,2160,Rosemary's Baby (1968),악마의 씨,Drama Horror Thriller,1968,7.5,892.0,로만 폴란스키,['미아 패로'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0120/A2007-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12007
289,2161,The NeverEnding Story (1984),네버엔딩 스토리,Adventure Children Fantasy,1984,7.0,1031.0,볼프강 페터젠,"['노아 헤서웨이', '바렛 올리버']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10092_P02_113022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10092
290,2167,Blade (1998),블레이드,Action Horror Thriller,1998,6.5,1950.0,스티븐 노링턴,"['웨슬리 스나입스', '스티븐 도프']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0194/A9459-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19459
291,2174,Beetlejuice (1988),비틀쥬스,Comedy Fantasy,1988,7.1,1475.0,팀 버튼,"['알렉 볼드윈', '지나 데이비스', '제프리 존스', '캐서린 오하라', '위노나 라이더', '실비아 시드니', '마이클 키튼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0113/A1300-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11300
292,2193,Willow (1988),윌로우,Action Adventure Fantasy,1988,6.9,484.0,론 하워드,"['발 킬머', '조앤 웨일리', '워윅 데이비스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0106/A0619-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10619
293,2194,The Untouchables (1987),언터처블,Action Crime Drama,1987,7.6,1424.0,브라이언 드 팔마,"['케빈 코스트너', '찰스 마틴 스미스', '앤디 가르시아']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0068-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10068
294,2231,Rounders (1998),라운더스,Drama,1998,6.9,451.0,존 달,"['맷 데이먼', '에드워드 노튼', '존 터투로', '그레첸 몰', '팜케 얀센']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0220/B2080-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=22080
295,2232,Cube (1997),큐브,Horror Mystery Sci-Fi Thriller,1997,6.9,1101.0,빈센조 나탈리,"['니콜 드 보아', '니키 과다그니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0246/B4602-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24602
296,2268,A Few Good Men (1992),어 퓨 굿 맨,Crime Drama Thriller,1992,7.1,899.0,로브 라이너,"['톰 크루즈', '잭 니콜슨', '데미 무어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0123/A2324-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=12324
297,2273,Rush Hour (1998),러시 아워,Action Comedy Crime Thriller,1998,6.8,1254.0,브렛 래트너,"['성룡', '크리스 터커']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0193/A9394-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19394
298,2278,Ronin (1998),로닌,Action Crime Thriller,1998,6.8,670.0,존 프랑켄하이머,['로버트 드 니로'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0194/A9461-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19461
299,2288,The Thing (1982),괴물,Action Horror Sci-Fi Thriller,1982,7.8,1629.0,존 카펜터,['커트 러셀'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0304-06.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10304
300,2291,Edward Scissorhands (1990),가위손,Drama Fantasy Romance,1990,7.5,3731.0,팀 버튼,"['조니 뎁', '위노나 라이더', '다이앤 위스트', '안소니 마이클 홀', '케시 베이커', '로버트 올리버리']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0109/10936_P11_164542.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10936
301,2294,Antz (1998),개미,Adventure Animation Children Comedy Fantasy,1998,6.0,1320.0,에릭 다넬,"['우디 앨런', '샤론 스톤']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0194/A9477-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19477
302,2297,What Dreams May Come (1998),천국보다 아름다운,Adventure Drama Fantasy Romance,1998,6.8,596.0,빈센트 워드,"['로빈 윌리엄스', '쿠바 구딩 쥬니어', '아나벨라 시오라']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/A9503-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19503
303,2313,The Elephant Man (1980),엘리펀트 맨,Drama,1980,7.9,740.0,데이빗 린치,"['안소니 홉킨스', '존 허트', '앤 밴크로프트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0169/16947_P06_172623.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16947
304,2321,Pleasantville (1998),플레전트빌,Comedy Drama Fantasy,1998,7.1,498.0,게리 로스,"['토비 맥과이어', '제프 다니엘스', '조안 알렌', '윌리암 H. 머시', 'J.T. 월쉬', '돈 노츠', '리즈 위더스푼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0241/B4101-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24101
305,2324,Life Is Beautiful (1997),인생은 아름다워,Comedy Drama Romance War,1997,8.3,3643.0,로베르토 베니니,"['로베르토 베니니', '니콜레타 브라스키']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0221/22126_P16_103912.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=22126
306,2329,American History X (1998),아메리칸 히스토리  X ,Crime Drama,1998,8.2,3120.0,토니 케이,"['에드워드 노튼', '에드워드 펄롱']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0241/24194_P13_145046.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24194
307,2340,Meet Joe Black (1998),조 블랙의 사랑,Romance,1998,6.9,1174.0,마틴 브레스트,"['브래드 피트', '안소니 홉킨스', '클레어 폴라니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/A9517-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19517
308,2353,Enemy of the State (1998),에너미 오브 스테이트,Action Thriller,1998,6.7,1266.0,토니 스콧,"['윌 스미스', '진 핵크만']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/A9521-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19521
309,2355,A Bug's Life (1998),벅스 라이프,Adventure Animation Children Comedy,1998,6.8,2379.0,존 라세터,"['데이브 폴리', '줄리아 루이스 드레이퍼스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/A9516-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19516
310,2376,A View to a Kill (1985),007 뷰 투 어 킬,Action Adventure Thriller,1985,6.0,515.0,존 글렌,['로저 무어'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0101/A0170-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10170
311,2378,Police Academy (1984),폴리스 아카데미,Comedy Crime,1984,6.5,614.0,휴 윌슨,"['스티브 구텐버그', '킴 캐트럴', 'G.W. 베일리', '부바 스미스', '조지 게인스', '조지나 스펠빈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0080-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10080
312,2394,The Prince of Egypt (1998),이집트 왕자,Animation Musical,1998,6.9,847.0,브렌다 채프먼,"['산드라 블록', '랄프 파인즈', '대니 글로버', '제프 골드브럼', '발 킬머', '스티브 마틴', '헬렌 미렌', '미셸 파이퍼', '마틴 숏', '패트릭 스튜어트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0195/19527_P16_172943.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19527
313,2395,Rushmore (1998),맥스군 사랑에 빠지다,Comedy Drama,1998,7.5,688.0,웨스 앤더슨,"['제이슨 슈왈츠먼', '빌 머레이', '올리비아 윌리암스', '세이무어 카셀', '브라이언 콕스', '메이슨 갬블', '사라 타나카', '스티븐 맥콜', '코니 닐슨', '루크 윌슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0269/B6905-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26905
314,2396,Shakespeare in Love (1998),셰익스피어 인 러브,Comedy Drama Romance,1998,6.8,831.0,존 매든,"['기네스 팰트로', '조셉 파인즈', '제프리 러쉬', '콜린 퍼스', '벤 애플렉', '주디 덴치']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0220/B2012-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=22012
315,2402,Rambo: First Blood Part II (1985),람보 2,Action Adventure Thriller,1985,6.3,884.0,조지 P. 코스마토스,['실베스터 스탤론'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0056-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10056
316,2403,First Blood (1982),람보,Action Adventure Drama Thriller,1982,7.2,1523.0,테드 코체프,['실베스터 스탤론'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10055_P10_104219.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10055
317,2406,Romancing the Stone (1984),로맨싱 스톤,Action Adventure Comedy Romance,1984,6.6,477.0,로버트 저메키스,"['마이클 더글라스', '캐서린 터너']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/A0287-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10287
318,2409,Rocky II (1979),록키 2,Action Drama,1979,6.9,948.0,실베스터 스탤론,['실베스터 스탤론'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10022_P01_173827.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10022
319,2410,Rocky III (1982),록키 3,Action Drama,1982,6.6,894.0,실베스터 스탤론,"['실베스터 스탤론', '탈리아 샤이어', '버트 영', '칼 웨더스', '버제스 메러디스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0023-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10023
320,2411,Rocky IV (1985),록키 4,Action Drama,1985,6.6,984.0,실베스터 스탤론,"['실베스터 스탤론', '탈리아 샤이어', '버트 영', '칼 웨더스', '브리짓 닐슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0024-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10024
321,2412,Rocky V (1990),록키 5,Action Drama,1990,5.3,688.0,존 G. 아빌드센,['실베스터 스탤론'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0025-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10025
322,2420,The Karate Kid (1984),베스트 키드,Drama,1984,6.9,913.0,존 G. 아빌드센,"['랄프 마치오', '팻 모리타', '엘리자베스 슈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/A0259-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10259
323,2421,"The Karate Kid, Part II (1986)",베스트 키드 2,Action Adventure Drama,1986,5.9,457.0,존 G. 아빌드센,"['랄프 마치오', '팻 모리타']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0102/A0260-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10260
324,2424,You've Got Mail (1998),유브 갓 메일,Comedy Romance,1998,6.3,859.0,노라 에프론,"['톰 행크스', '멕 라이언']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0238/B3849-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23849
325,2427,The Thin Red Line (1998),씬 레드 라인,Action Drama War,1998,7.2,793.0,테렌스 맬릭,['숀 펜'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0238/B3850-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23850
326,2431,Patch Adams (1998),패치 아담스,Comedy Drama,1998,7.0,863.0,톰 새디악,['로빈 윌리엄스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0240/B4094-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24094
327,2455,The Fly (1986),플라이,Drama Horror Sci-Fi Thriller,1986,7.1,1038.0,데이비드 크로넨버그,"['제프 골드브럼', '지나 데이비스', '존 게츠']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/11093_P03_173852.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11093
328,2467,The Name of the Rose (1986),장미의 이름,Crime Drama Mystery Thriller,1986,7.2,739.0,장 자크 아노,"['숀 코네리', 'F. 머레이 아브라함', '엘리아 바스킨', '페오더 칼리아핀 주니어', '윌리엄 히키', '마셀 론데일', '론 펄먼', '볼커 프레크텔', '헬머 쿼이팅거', '발렌티나 바거스', '크리스찬 슬레이터']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0104/A0473-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10473
329,2470,Crocodile Dundee (1986),크로커다일 던디,Adventure Comedy,1986,6.3,512.0,피터 퍼먼,"['폴 호간', '린다 코즐로스키']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0103/A0390-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10390
330,2502,Office Space (1999),"뛰는 백수, 나는 건달",Comedy Crime,1999,7.4,1068.0,마이크 저지,"['론 리빙스턴', '제니퍼 애니스톤', '스티븐 루트', '게리 콜', '존 C. 맥긴리', '데이빗 허만', '아제이 나이두']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0289/B8941-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=28941
331,2505,8MM (1999),8미리,Drama Mystery Thriller,1999,6.1,479.0,조엘 슈마허,['니콜라스 케이지'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0238/B3872-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=23872
332,2529,Planet of the Apes (1968),혹성탈출,Action Drama Sci-Fi,1968,7.5,958.0,프랭클린 J. 샤프너,"['찰톤 헤스톤', '로디 맥도웰', '킴 헌터', '모리스 에반스', '제임스 휘트모어', '제임스 댈리', '린다 해리슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0110/A1002-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=11002
333,2539,Analyze This (1999),애널라이즈 디스,Comedy,1999,6.4,512.0,해롤드 래미스,"['로버트 드 니로', '빌리 크리스탈', '리사 쿠드로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0260/B6020-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=26020
334,2541,Cruel Intentions (1999),사랑보다 아름다운 유혹,Drama,1999,6.6,848.0,로저 컴블,"['라이언 필립', '사라 미셸 겔러', '리즈 위더스푼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0242/B4280-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24280
335,2571,The Matrix (1999),매트릭스,Action Sci-Fi Thriller,1999,7.9,9079.0,릴리 워쇼스키,"['키아누 리브스', '로렌스 피시번']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/24452_P76_143941.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24452
336,2572,10 Things I Hate About You (1999),내가 널 사랑할 수 없는  10 가지 이유,Comedy Romance,1999,7.3,1768.0,길 정거,"['줄리아 스타일스', '히스 레저', '조셉 고든 레빗', '라리사 올레이닉', '래리 밀러', '앤드류 키건', '데이빗 크럼홀츠', '수잔 메이 플랫', '다릴 밋첼', '앨리슨 제니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0288/B8899-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=28899
337,2600,eXistenZ (1999),엑시스텐즈,Action Sci-Fi Thriller,1999,6.7,487.0,데이비드 크로넨버그,"['제니퍼 제이슨 리', '주드 로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0245/B4594-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24594
338,2605,Entrapment (1999),엔트랩먼트,Crime Thriller,1999,6.0,613.0,존 아미엘,"['숀 코네리', '캐서린 제타 존스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0244/B4447-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24447
339,2617,The Mummy (1999),미이라,Action Adventure Comedy Fantasy Horror Thriller,1999,6.6,2796.0,스티븐 소머즈,"['브렌든 프레이저', '레이첼 와이즈', '존 한나', '아놀드 보슬로', '케빈 J. 오코너', '조나단 하이드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0245/24542_P15_134827.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=24542
